origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2024-10-09,ILI incidence,2024-10-06,1,AT,quantile,0.010,166.92474994022953
2024-10-09,ILI incidence,2024-10-06,1,AT,quantile,0.025,242.97802993479192
2024-10-09,ILI incidence,2024-10-06,1,AT,quantile,0.050,335.42064481507356
2024-10-09,ILI incidence,2024-10-06,1,AT,quantile,0.100,486.25242028161927
2024-10-09,ILI incidence,2024-10-06,1,AT,quantile,0.150,624.5948314633459
2024-10-09,ILI incidence,2024-10-06,1,AT,quantile,0.200,762.0563754218748
2024-10-09,ILI incidence,2024-10-06,1,AT,quantile,0.250,903.8216931978181
2024-10-09,ILI incidence,2024-10-06,1,AT,quantile,0.300,1053.4427859938367
2024-10-09,ILI incidence,2024-10-06,1,AT,quantile,0.350,1214.0891108766598
2024-10-09,ILI incidence,2024-10-06,1,AT,quantile,0.400,1389.101061375259
2024-10-09,ILI incidence,2024-10-06,1,AT,quantile,0.450,1582.3832786495773
2024-10-09,ILI incidence,2024-10-06,1,AT,quantile,0.500,1798.821014654091
2024-10-09,ILI incidence,2024-10-06,1,AT,quantile,0.550,2044.8443185993704
2024-10-09,ILI incidence,2024-10-06,1,AT,quantile,0.600,2329.3022886592953
2024-10-09,ILI incidence,2024-10-06,1,AT,quantile,0.650,2664.940839888984
2024-10-09,ILI incidence,2024-10-06,1,AT,quantile,0.700,3071.101898575101
2024-10-09,ILI incidence,2024-10-06,1,AT,quantile,0.750,3579.103913448365
2024-10-09,ILI incidence,2024-10-06,1,AT,quantile,0.800,4244.237690333854
2024-10-09,ILI incidence,2024-10-06,1,AT,quantile,0.850,5177.040996939211
2024-10-09,ILI incidence,2024-10-06,1,AT,quantile,0.900,6647.2085053948385
2024-10-09,ILI incidence,2024-10-06,1,AT,quantile,0.950,9627.884953154744
2024-10-09,ILI incidence,2024-10-06,1,AT,quantile,0.975,13276.24338808812
2024-10-09,ILI incidence,2024-10-06,1,AT,quantile,0.990,19289.51962824707
2024-10-09,ILI incidence,2024-10-06,1,AT,median,,1798.821014654091
2024-10-09,ILI incidence,2024-10-13,2,AT,quantile,0.010,160.50225630407124
2024-10-09,ILI incidence,2024-10-13,2,AT,quantile,0.025,235.1672813649775
2024-10-09,ILI incidence,2024-10-13,2,AT,quantile,0.050,326.4644899798371
2024-10-09,ILI incidence,2024-10-13,2,AT,quantile,0.100,476.32821831703006
2024-10-09,ILI incidence,2024-10-13,2,AT,quantile,0.150,614.5069230922401
2024-10-09,ILI incidence,2024-10-13,2,AT,quantile,0.200,752.3346539461771
2024-10-09,ILI incidence,2024-10-13,2,AT,quantile,0.250,894.9296821378315
2024-10-09,ILI incidence,2024-10-13,2,AT,quantile,0.300,1045.846634492132
2024-10-09,ILI incidence,2024-10-13,2,AT,quantile,0.350,1208.2970727403604
2024-10-09,ILI incidence,2024-10-13,2,AT,quantile,0.400,1385.6972954717899
2024-10-09,ILI incidence,2024-10-13,2,AT,quantile,0.450,1582.0657093232692
2024-10-09,ILI incidence,2024-10-13,2,AT,quantile,0.500,1802.4508065118978
2024-10-09,ILI incidence,2024-10-13,2,AT,quantile,0.550,2053.516620727493
2024-10-09,ILI incidence,2024-10-13,2,AT,quantile,0.600,2344.4540671054333
2024-10-09,ILI incidence,2024-10-13,2,AT,quantile,0.650,2688.525084302194
2024-10-09,ILI incidence,2024-10-13,2,AT,quantile,0.700,3105.8875844323684
2024-10-09,ILI incidence,2024-10-13,2,AT,quantile,0.750,3629.234466333996
2024-10-09,ILI incidence,2024-10-13,2,AT,quantile,0.800,4316.383774224713
2024-10-09,ILI incidence,2024-10-13,2,AT,quantile,0.850,5283.156342496588
2024-10-09,ILI incidence,2024-10-13,2,AT,quantile,0.900,6812.833095759336
2024-10-09,ILI incidence,2024-10-13,2,AT,quantile,0.950,9931.175582484288
2024-10-09,ILI incidence,2024-10-13,2,AT,quantile,0.975,13770.741761645788
2024-10-09,ILI incidence,2024-10-13,2,AT,quantile,0.990,20137.633886233965
2024-10-09,ILI incidence,2024-10-13,2,AT,median,,1802.4508065118978
2024-10-09,ILI incidence,2024-10-20,3,AT,quantile,0.010,154.40926230369203
2024-10-09,ILI incidence,2024-10-20,3,AT,quantile,0.025,227.71057281357852
2024-10-09,ILI incidence,2024-10-20,3,AT,quantile,0.050,317.8684377185626
2024-10-09,ILI incidence,2024-10-20,3,AT,quantile,0.100,466.74521449291666
2024-10-09,ILI incidence,2024-10-20,3,AT,quantile,0.150,604.7273330963366
2024-10-09,ILI incidence,2024-10-20,3,AT,quantile,0.200,742.8820419775369
2024-10-09,ILI incidence,2024-10-20,3,AT,quantile,0.250,886.2639015455617
2024-10-09,ILI incidence,2024-10-20,3,AT,quantile,0.300,1038.431670201172
2024-10-09,ILI incidence,2024-10-20,3,AT,quantile,0.350,1202.6402499445626
2024-10-09,ILI incidence,2024-10-20,3,AT,quantile,0.400,1382.3831812769752
2024-10-09,ILI incidence,2024-10-20,3,AT,quantile,0.450,1581.7943521629243
2024-10-09,ILI incidence,2024-10-20,3,AT,quantile,0.500,1806.087918758134
2024-10-09,ILI incidence,2024-10-20,3,AT,quantile,0.550,2062.165528521841
2024-10-09,ILI incidence,2024-10-20,3,AT,quantile,0.600,2359.5655976728162
2024-10-09,ILI incidence,2024-10-20,3,AT,quantile,0.650,2712.0753946388995
2024-10-09,ILI incidence,2024-10-20,3,AT,quantile,0.700,3140.6848646622298
2024-10-09,ILI incidence,2024-10-20,3,AT,quantile,0.750,3679.4909344707726
2024-10-09,ILI incidence,2024-10-20,3,AT,quantile,0.800,4388.898615431583
2024-10-09,ILI incidence,2024-10-20,3,AT,quantile,0.850,5390.149726443399
2024-10-09,ILI incidence,2024-10-20,3,AT,quantile,0.900,6980.507549279396
2024-10-09,ILI incidence,2024-10-20,3,AT,quantile,0.950,10240.109999741744
2024-10-09,ILI incidence,2024-10-20,3,AT,quantile,0.975,14277.162596284348
2024-10-09,ILI incidence,2024-10-20,3,AT,quantile,0.990,21011.69060617647
2024-10-09,ILI incidence,2024-10-20,3,AT,median,,1806.087918758134
2024-10-09,ILI incidence,2024-10-27,4,AT,quantile,0.010,148.62294870407018
2024-10-09,ILI incidence,2024-10-27,4,AT,quantile,0.025,220.58514226678426
2024-10-09,ILI incidence,2024-10-27,4,AT,quantile,0.050,309.61078606020317
2024-10-09,ILI incidence,2024-10-27,4,AT,quantile,0.100,457.48427722217326
2024-10-09,ILI incidence,2024-10-27,4,AT,quantile,0.150,595.2395136835437
2024-10-09,ILI incidence,2024-10-27,4,AT,quantile,0.200,733.6845074979758
2024-10-09,ILI incidence,2024-10-27,4,AT,quantile,0.250,877.812766404663
2024-10-09,ILI incidence,2024-10-27,4,AT,quantile,0.300,1031.18869579758
2024-10-09,ILI incidence,2024-10-27,4,AT,quantile,0.350,1197.1117846594468
2024-10-09,ILI incidence,2024-10-27,4,AT,quantile,0.400,1379.1541646548487
2024-10-09,ILI incidence,2024-10-27,4,AT,quantile,0.450,1581.5669364715834
2024-10-09,ILI incidence,2024-10-27,4,AT,quantile,0.500,1809.732366156205
2024-10-09,ILI incidence,2024-10-27,4,AT,quantile,0.550,2070.7933796568495
2024-10-09,ILI incidence,2024-10-27,4,AT,quantile,0.600,2374.641639037917
2024-10-09,ILI incidence,2024-10-27,4,AT,quantile,0.650,2735.5991586316013
2024-10-09,ILI incidence,2024-10-27,4,AT,quantile,0.700,3175.5041752488214
2024-10-09,ILI incidence,2024-10-27,4,AT,quantile,0.750,3729.8876556942273
2024-10-09,ILI incidence,2024-10-27,4,AT,quantile,0.800,4461.8022891236515
2024-10-09,ILI incidence,2024-10-27,4,AT,quantile,0.850,5498.051348659623
2024-10-09,ILI incidence,2024-10-27,4,AT,quantile,0.900,7150.284928919873
2024-10-09,ILI incidence,2024-10-27,4,AT,quantile,0.950,10554.820496233997
2024-10-09,ILI incidence,2024-10-27,4,AT,quantile,0.975,14795.803018038521
2024-10-09,ILI incidence,2024-10-27,4,AT,quantile,0.990,21912.427921611714
2024-10-09,ILI incidence,2024-10-27,4,AT,median,,1809.732366156205
2024-10-09,ILI incidence,2024-10-06,1,BE,quantile,0.010,50.8546368398771
2024-10-09,ILI incidence,2024-10-06,1,BE,quantile,0.025,62.93416478336395
2024-10-09,ILI incidence,2024-10-06,1,BE,quantile,0.050,75.5510331588401
2024-10-09,ILI incidence,2024-10-06,1,BE,quantile,0.100,93.21747708672768
2024-10-09,ILI incidence,2024-10-06,1,BE,quantile,0.150,107.38664368619162
2024-10-09,ILI incidence,2024-10-06,1,BE,quantile,0.200,120.15264130250756
2024-10-09,ILI incidence,2024-10-06,1,BE,quantile,0.250,132.29657449782303
2024-10-09,ILI incidence,2024-10-06,1,BE,quantile,0.300,144.2361710284781
2024-10-09,ILI incidence,2024-10-06,1,BE,quantile,0.350,156.25260312638036
2024-10-09,ILI incidence,2024-10-06,1,BE,quantile,0.400,168.573054968273
2024-10-09,ILI incidence,2024-10-06,1,BE,quantile,0.450,181.41122372260256
2024-10-09,ILI incidence,2024-10-06,1,BE,quantile,0.500,194.99444464435274
2024-10-09,ILI incidence,2024-10-06,1,BE,quantile,0.550,209.58913781459597
2024-10-09,ILI incidence,2024-10-06,1,BE,quantile,0.600,225.53258407496077
2024-10-09,ILI incidence,2024-10-06,1,BE,quantile,0.650,243.2809948308198
2024-10-09,ILI incidence,2024-10-06,1,BE,quantile,0.700,263.4921169390786
2024-10-09,ILI incidence,2024-10-06,1,BE,quantile,0.750,287.18311705433666
2024-10-09,ILI incidence,2024-10-06,1,BE,quantile,0.800,316.06962323282977
2024-10-09,ILI incidence,2024-10-06,1,BE,quantile,0.850,353.41472329991683
2024-10-09,ILI incidence,2024-10-06,1,BE,quantile,0.900,406.71440203273664
2024-10-09,ILI incidence,2024-10-06,1,BE,quantile,0.950,500.8067130686686
2024-10-09,ILI incidence,2024-10-06,1,BE,quantile,0.975,599.8340370381088
2024-10-09,ILI incidence,2024-10-06,1,BE,quantile,0.990,739.7982134763956
2024-10-09,ILI incidence,2024-10-06,1,BE,median,,194.99444464435274
2024-10-09,ILI incidence,2024-10-13,2,BE,quantile,0.010,38.933952953567896
2024-10-09,ILI incidence,2024-10-13,2,BE,quantile,0.025,51.52378050166291
2024-10-09,ILI incidence,2024-10-13,2,BE,quantile,0.050,65.48356582368837
2024-10-09,ILI incidence,2024-10-13,2,BE,quantile,0.100,86.24225854078222
2024-10-09,ILI incidence,2024-10-13,2,BE,quantile,0.150,103.79714180758809
2024-10-09,ILI incidence,2024-10-13,2,BE,quantile,0.200,120.23580684042749
2024-10-09,ILI incidence,2024-10-13,2,BE,quantile,0.250,136.37913351697023
2024-10-09,ILI incidence,2024-10-13,2,BE,quantile,0.300,152.70031239310114
2024-10-09,ILI incidence,2024-10-13,2,BE,quantile,0.350,169.55033468760556
2024-10-09,ILI incidence,2024-10-13,2,BE,quantile,0.400,187.24433468573508
2024-10-09,ILI incidence,2024-10-13,2,BE,quantile,0.450,206.10877317600705
2024-10-09,ILI incidence,2024-10-13,2,BE,quantile,0.500,226.51890135293783
2024-10-09,ILI incidence,2024-10-13,2,BE,quantile,0.550,248.94040416074787
2024-10-09,ILI incidence,2024-10-13,2,BE,quantile,0.600,273.98756102948226
2024-10-09,ILI incidence,2024-10-13,2,BE,quantile,0.650,302.51655754686584
2024-10-09,ILI incidence,2024-10-13,2,BE,quantile,0.700,335.7907954569085
2024-10-09,ILI incidence,2024-10-13,2,BE,quantile,0.750,375.8028604318827
2024-10-09,ILI incidence,2024-10-13,2,BE,quantile,0.800,425.97658242982317
2024-10-09,ILI incidence,2024-10-13,2,BE,quantile,0.850,492.9528844010868
2024-10-09,ILI incidence,2024-10-13,2,BE,quantile,0.900,592.3460611711455
2024-10-09,ILI incidence,2024-10-13,2,BE,quantile,0.950,777.6112226610412
2024-10-09,ILI incidence,2024-10-13,2,BE,quantile,0.975,984.5507348944342
2024-10-09,ILI incidence,2024-10-13,2,BE,quantile,0.990,1295.261618103172
2024-10-09,ILI incidence,2024-10-13,2,BE,median,,226.51890135293783
2024-10-09,ILI incidence,2024-10-20,3,BE,quantile,0.010,28.698099079891932
2024-10-09,ILI incidence,2024-10-20,3,BE,quantile,0.025,40.89860047996872
2024-10-09,ILI incidence,2024-10-20,3,BE,quantile,0.050,55.331680372185524
2024-10-09,ILI incidence,2024-10-20,3,BE,quantile,0.100,78.24398391592801
2024-10-09,ILI incidence,2024-10-20,3,BE,quantile,0.150,98.76203737684735
2024-10-09,ILI incidence,2024-10-20,3,BE,quantile,0.200,118.79573376523733
2024-10-09,ILI incidence,2024-10-20,3,BE,quantile,0.250,139.1602035141957
2024-10-09,ILI incidence,2024-10-20,3,BE,quantile,0.300,160.38214764512807
2024-10-09,ILI incidence,2024-10-20,3,BE,quantile,0.350,182.90558796570193
2024-10-09,ILI incidence,2024-10-20,3,BE,quantile,0.400,207.17812876507006
2024-10-09,ILI incidence,2024-10-20,3,BE,quantile,0.450,233.70702733425748
2024-10-09,ILI incidence,2024-10-20,3,BE,quantile,0.500,263.1138660529136
2024-10-09,ILI incidence,2024-10-20,3,BE,quantile,0.550,296.20513711791574
2024-10-09,ILI incidence,2024-10-20,3,BE,quantile,0.600,334.0790722119349
2024-10-09,ILI incidence,2024-10-20,3,BE,quantile,0.650,378.30404950188813
2024-10-09,ILI incidence,2024-10-20,3,BE,quantile,0.700,431.2419502980399
2024-10-09,ILI incidence,2024-10-20,3,BE,quantile,0.750,496.6885912865513
2024-10-09,ILI incidence,2024-10-20,3,BE,quantile,0.800,581.2923074883191
2024-10-09,ILI incidence,2024-10-20,3,BE,quantile,0.850,698.2252371301848
2024-10-09,ILI incidence,2024-10-20,3,BE,quantile,0.900,879.2704103749066
2024-10-09,ILI incidence,2024-10-20,3,BE,quantile,0.950,1237.3109074775496
2024-10-09,ILI incidence,2024-10-20,3,BE,quantile,0.975,1663.879815610215
2024-10-09,ILI incidence,2024-10-20,3,BE,quantile,0.990,2347.841723969029
2024-10-09,ILI incidence,2024-10-20,3,BE,median,,263.1138660529136
2024-10-09,ILI incidence,2024-10-27,4,BE,quantile,0.010,20.3820538740727
2024-10-09,ILI incidence,2024-10-27,4,BE,quantile,0.025,31.523157808287408
2024-10-09,ILI incidence,2024-10-27,4,BE,quantile,0.050,45.649391342706025
2024-10-09,ILI incidence,2024-10-27,4,BE,quantile,0.100,69.70614757367996
2024-10-09,ILI incidence,2024-10-27,4,BE,quantile,0.150,92.60837157559284
2024-10-09,ILI incidence,2024-10-27,4,BE,quantile,0.200,115.9938896834275
2024-10-09,ILI incidence,2024-10-27,4,BE,quantile,0.250,140.66108406774538
2024-10-09,ILI incidence,2024-10-27,4,BE,quantile,0.300,167.21533963918785
2024-10-09,ILI incidence,2024-10-27,4,BE,quantile,0.350,196.24570141442248
2024-10-09,ILI incidence,2024-10-27,4,BE,quantile,0.400,228.41219334000624
2024-10-09,ILI incidence,2024-10-27,4,BE,quantile,0.450,264.5179676555771
2024-10-09,ILI incidence,2024-10-27,4,BE,quantile,0.500,305.5948975067873
2024-10-09,ILI incidence,2024-10-27,4,BE,quantile,0.550,353.0266295617789
2024-10-09,ILI incidence,2024-10-27,4,BE,quantile,0.600,408.744703664821
2024-10-09,ILI incidence,2024-10-27,4,BE,quantile,0.650,475.5651697508893
2024-10-09,ILI incidence,2024-10-27,4,BE,quantile,0.700,557.8101024485815
2024-10-09,ILI incidence,2024-10-27,4,BE,quantile,0.750,662.5586039440758
2024-10-09,ILI incidence,2024-10-27,4,BE,quantile,0.800,802.464449567
2024-10-09,ILI incidence,2024-10-27,4,BE,quantile,0.850,1003.1882963564638
2024-10-09,ILI incidence,2024-10-27,4,BE,quantile,0.900,1328.452026490957
2024-10-09,ILI incidence,2024-10-27,4,BE,quantile,0.950,2014.040892744573
2024-10-09,ILI incidence,2024-10-27,4,BE,quantile,0.975,2889.2615093926884
2024-10-09,ILI incidence,2024-10-27,4,BE,quantile,0.990,4395.230209258791
2024-10-09,ILI incidence,2024-10-27,4,BE,median,,305.5948975067873
2024-10-09,ILI incidence,2024-10-06,1,CY,quantile,0.010,0
2024-10-09,ILI incidence,2024-10-06,1,CY,quantile,0.025,0
2024-10-09,ILI incidence,2024-10-06,1,CY,quantile,0.050,0
2024-10-09,ILI incidence,2024-10-06,1,CY,quantile,0.100,0
2024-10-09,ILI incidence,2024-10-06,1,CY,quantile,0.150,0
2024-10-09,ILI incidence,2024-10-06,1,CY,quantile,0.200,0
2024-10-09,ILI incidence,2024-10-06,1,CY,quantile,0.250,0
2024-10-09,ILI incidence,2024-10-06,1,CY,quantile,0.300,0
2024-10-09,ILI incidence,2024-10-06,1,CY,quantile,0.350,0
2024-10-09,ILI incidence,2024-10-06,1,CY,quantile,0.400,0
2024-10-09,ILI incidence,2024-10-06,1,CY,quantile,0.450,0
2024-10-09,ILI incidence,2024-10-06,1,CY,quantile,0.500,0
2024-10-09,ILI incidence,2024-10-06,1,CY,quantile,0.550,1.278666814339422
2024-10-09,ILI incidence,2024-10-06,1,CY,quantile,0.600,5347.684952086398
2024-10-09,ILI incidence,2024-10-06,1,CY,quantile,0.650,16292760.137803514
2024-10-09,ILI incidence,2024-10-06,1,CY,quantile,0.700,76443400051.6033
2024-10-09,ILI incidence,2024-10-06,1,CY,quantile,0.750,700323700783195.5
2024-10-09,ILI incidence,2024-10-06,1,CY,quantile,0.800,18077062586294753e3
2024-10-09,ILI incidence,2024-10-06,1,CY,quantile,0.850,25098827208398195e8
2024-10-09,ILI incidence,2024-10-06,1,CY,quantile,0.900,7415233811276566e15
2024-10-09,ILI incidence,2024-10-06,1,CY,quantile,0.950,28862782986889957e24
2024-10-09,ILI incidence,2024-10-06,1,CY,quantile,0.975,6003687277545227e33
2024-10-09,ILI incidence,2024-10-06,1,CY,quantile,0.990,28182760253313045e42
2024-10-09,ILI incidence,2024-10-06,1,CY,median,,0
2024-10-09,ILI incidence,2024-10-13,2,CY,quantile,0.010,0
2024-10-09,ILI incidence,2024-10-13,2,CY,quantile,0.025,0
2024-10-09,ILI incidence,2024-10-13,2,CY,quantile,0.050,0
2024-10-09,ILI incidence,2024-10-13,2,CY,quantile,0.100,0
2024-10-09,ILI incidence,2024-10-13,2,CY,quantile,0.150,0
2024-10-09,ILI incidence,2024-10-13,2,CY,quantile,0.200,0
2024-10-09,ILI incidence,2024-10-13,2,CY,quantile,0.250,0
2024-10-09,ILI incidence,2024-10-13,2,CY,quantile,0.300,0
2024-10-09,ILI incidence,2024-10-13,2,CY,quantile,0.350,0
2024-10-09,ILI incidence,2024-10-13,2,CY,quantile,0.400,0
2024-10-09,ILI incidence,2024-10-13,2,CY,quantile,0.450,0
2024-10-09,ILI incidence,2024-10-13,2,CY,quantile,0.500,0
2024-10-09,ILI incidence,2024-10-13,2,CY,quantile,0.550,1.2698604617392535
2024-10-09,ILI incidence,2024-10-13,2,CY,quantile,0.600,5442.759220826266
2024-10-09,ILI incidence,2024-10-13,2,CY,quantile,0.650,16954833.432629753
2024-10-09,ILI incidence,2024-10-13,2,CY,quantile,0.700,81433914928.38724
2024-10-09,ILI incidence,2024-10-13,2,CY,quantile,0.750,765130205653604.5
2024-10-09,ILI incidence,2024-10-13,2,CY,quantile,0.800,2031334015864117e4
2024-10-09,ILI incidence,2024-10-13,2,CY,quantile,0.850,2914387281341804e9
2024-10-09,ILI incidence,2024-10-13,2,CY,quantile,0.900,8972971774756289e15
2024-10-09,ILI incidence,2024-10-13,2,CY,quantile,0.950,371284026454244e26
2024-10-09,ILI incidence,2024-10-13,2,CY,quantile,0.975,8143667275466543e33
2024-10-09,ILI incidence,2024-10-13,2,CY,quantile,0.990,40659999525714653e42
2024-10-09,ILI incidence,2024-10-13,2,CY,median,,0
2024-10-09,ILI incidence,2024-10-20,3,CY,quantile,0.010,0
2024-10-09,ILI incidence,2024-10-20,3,CY,quantile,0.025,0
2024-10-09,ILI incidence,2024-10-20,3,CY,quantile,0.050,0
2024-10-09,ILI incidence,2024-10-20,3,CY,quantile,0.100,0
2024-10-09,ILI incidence,2024-10-20,3,CY,quantile,0.150,0
2024-10-09,ILI incidence,2024-10-20,3,CY,quantile,0.200,0
2024-10-09,ILI incidence,2024-10-20,3,CY,quantile,0.250,0
2024-10-09,ILI incidence,2024-10-20,3,CY,quantile,0.300,0
2024-10-09,ILI incidence,2024-10-20,3,CY,quantile,0.350,0
2024-10-09,ILI incidence,2024-10-20,3,CY,quantile,0.400,0
2024-10-09,ILI incidence,2024-10-20,3,CY,quantile,0.450,0
2024-10-09,ILI incidence,2024-10-20,3,CY,quantile,0.500,0
2024-10-09,ILI incidence,2024-10-20,3,CY,quantile,0.550,1.2610757008234694
2024-10-09,ILI incidence,2024-10-20,3,CY,quantile,0.600,5539.461992336295
2024-10-09,ILI incidence,2024-10-20,3,CY,quantile,0.650,17643513.0571424
2024-10-09,ILI incidence,2024-10-20,3,CY,quantile,0.700,86748237447.75267
2024-10-09,ILI incidence,2024-10-20,3,CY,quantile,0.750,835909080362784
2024-10-09,ILI incidence,2024-10-20,3,CY,quantile,0.800,22825421951493374e3
2024-10-09,ILI incidence,2024-10-20,3,CY,quantile,0.850,33839301225596387e8
2024-10-09,ILI incidence,2024-10-20,3,CY,quantile,0.900,10857338584207621e15
2024-10-09,ILI incidence,2024-10-20,3,CY,quantile,0.950,4775766059209698e25
2024-10-09,ILI incidence,2024-10-20,3,CY,quantile,0.975,11045482858768019e33
2024-10-09,ILI incidence,2024-10-20,3,CY,quantile,0.990,5865526078162897e43
2024-10-09,ILI incidence,2024-10-20,3,CY,median,,0
2024-10-09,ILI incidence,2024-10-27,4,CY,quantile,0.010,0
2024-10-09,ILI incidence,2024-10-27,4,CY,quantile,0.025,0
2024-10-09,ILI incidence,2024-10-27,4,CY,quantile,0.050,0
2024-10-09,ILI incidence,2024-10-27,4,CY,quantile,0.100,0
2024-10-09,ILI incidence,2024-10-27,4,CY,quantile,0.150,0
2024-10-09,ILI incidence,2024-10-27,4,CY,quantile,0.200,0
2024-10-09,ILI incidence,2024-10-27,4,CY,quantile,0.250,0
2024-10-09,ILI incidence,2024-10-27,4,CY,quantile,0.300,0
2024-10-09,ILI incidence,2024-10-27,4,CY,quantile,0.350,0
2024-10-09,ILI incidence,2024-10-27,4,CY,quantile,0.400,0
2024-10-09,ILI incidence,2024-10-27,4,CY,quantile,0.450,0
2024-10-09,ILI incidence,2024-10-27,4,CY,quantile,0.500,0
2024-10-09,ILI incidence,2024-10-27,4,CY,quantile,0.550,1.252312646909044
2024-10-09,ILI incidence,2024-10-27,4,CY,quantile,0.600,5637.820547367328
2024-10-09,ILI incidence,2024-10-27,4,CY,quantile,0.650,18359858.56682782
2024-10-09,ILI incidence,2024-10-27,4,CY,quantile,0.700,92407264574.71443
2024-10-09,ILI incidence,2024-10-27,4,CY,quantile,0.750,913208651354560.25
2024-10-09,ILI incidence,2024-10-27,4,CY,quantile,0.800,25647226933930602e3
2024-10-09,ILI incidence,2024-10-27,4,CY,quantile,0.850,39289451133059303e8
2024-10-09,ILI incidence,2024-10-27,4,CY,quantile,0.900,13136700241926212e15
2024-10-09,ILI incidence,2024-10-27,4,CY,quantile,0.950,6142551424134788e25
2024-10-09,ILI incidence,2024-10-27,4,CY,quantile,0.975,1498002106549753e34
2024-10-09,ILI incidence,2024-10-27,4,CY,quantile,0.990,8460629825908137e43
2024-10-09,ILI incidence,2024-10-27,4,CY,median,,0
2024-10-09,ILI incidence,2024-10-06,1,CZ,quantile,0.010,4.373657374297289
2024-10-09,ILI incidence,2024-10-06,1,CZ,quantile,0.025,5.7415396967021035
2024-10-09,ILI incidence,2024-10-06,1,CZ,quantile,0.050,7.193419216871238
2024-10-09,ILI incidence,2024-10-06,1,CZ,quantile,0.100,9.25949210125553
2024-10-09,ILI incidence,2024-10-06,1,CZ,quantile,0.150,10.940350137593821
2024-10-09,ILI incidence,2024-10-06,1,CZ,quantile,0.200,12.470549115769186
2024-10-09,ILI incidence,2024-10-06,1,CZ,quantile,0.250,13.938692390613477
2024-10-09,ILI incidence,2024-10-06,1,CZ,quantile,0.300,15.393008910573325
2024-10-09,ILI incidence,2024-10-06,1,CZ,quantile,0.350,16.86674094192743
2024-10-09,ILI incidence,2024-10-06,1,CZ,quantile,0.400,18.38749192343903
2024-10-09,ILI incidence,2024-10-06,1,CZ,quantile,0.450,19.981925977450114
2024-10-09,ILI incidence,2024-10-06,1,CZ,quantile,0.500,21.679051204351257
2024-10-09,ILI incidence,2024-10-06,1,CZ,quantile,0.550,23.513448578665354
2024-10-09,ILI incidence,2024-10-06,1,CZ,quantile,0.600,25.529443084268255
2024-10-09,ILI incidence,2024-10-06,1,CZ,quantile,0.650,27.78753126836911
2024-10-09,ILI incidence,2024-10-06,1,CZ,quantile,0.700,30.37553126063652
2024-10-09,ILI incidence,2024-10-06,1,CZ,quantile,0.750,33.43001235186853
2024-10-09,ILI incidence,2024-10-06,1,CZ,quantile,0.800,37.18250905061319
2024-10-09,ILI incidence,2024-10-06,1,CZ,quantile,0.850,42.07573543511131
2024-10-09,ILI incidence,2024-10-06,1,CZ,quantile,0.900,49.13302397948556
2024-10-09,ILI incidence,2024-10-06,1,CZ,quantile,0.950,61.7746914829525
2024-10-09,ILI incidence,2024-10-06,1,CZ,quantile,0.975,75.29404953013865
2024-10-09,ILI incidence,2024-10-06,1,CZ,quantile,0.990,94.71495309502237
2024-10-09,ILI incidence,2024-10-06,1,CZ,median,,21.679051204351257
2024-10-09,ILI incidence,2024-10-13,2,CZ,quantile,0.010,3.6745063491094676
2024-10-09,ILI incidence,2024-10-13,2,CZ,quantile,0.025,5.2537100800066225
2024-10-09,ILI incidence,2024-10-13,2,CZ,quantile,0.050,7.032494336755194
2024-10-09,ILI incidence,2024-10-13,2,CZ,quantile,0.100,9.719861905627038
2024-10-09,ILI incidence,2024-10-13,2,CZ,quantile,0.150,12.02430803111062
2024-10-09,ILI incidence,2024-10-13,2,CZ,quantile,0.200,14.204236355840319
2024-10-09,ILI incidence,2024-10-13,2,CZ,quantile,0.250,16.3630000991507
2024-10-09,ILI incidence,2024-10-13,2,CZ,quantile,0.300,18.561644829929413
2024-10-09,ILI incidence,2024-10-13,2,CZ,quantile,0.350,20.84679903481655
2024-10-09,ILI incidence,2024-10-13,2,CZ,quantile,0.400,23.261545412871335
2024-10-09,ILI incidence,2024-10-13,2,CZ,quantile,0.450,25.851582713770604
2024-10-09,ILI incidence,2024-10-13,2,CZ,quantile,0.500,28.670365683743057
2024-10-09,ILI incidence,2024-10-13,2,CZ,quantile,0.550,31.785054392922902
2024-10-09,ILI incidence,2024-10-13,2,CZ,quantile,0.600,35.28501749686568
2024-10-09,ILI incidence,2024-10-13,2,CZ,quantile,0.650,39.29563316823132
2024-10-09,ILI incidence,2024-10-13,2,CZ,quantile,0.700,44.00289252057821
2024-10-09,ILI incidence,2024-10-13,2,CZ,quantile,0.750,49.701525933303365
2024-10-09,ILI incidence,2024-10-13,2,CZ,quantile,0.800,56.900349560724976
2024-10-09,ILI incidence,2024-10-13,2,CZ,quantile,0.850,66.59135285377383
2024-10-09,ILI incidence,2024-10-13,2,CZ,quantile,0.900,81.1214496564492
2024-10-09,ILI incidence,2024-10-13,2,CZ,quantile,0.950,108.59616812660656
2024-10-09,ILI incidence,2024-10-13,2,CZ,quantile,0.975,139.7693334907692
2024-10-09,ILI incidence,2024-10-13,2,CZ,quantile,0.990,187.3258966959683
2024-10-09,ILI incidence,2024-10-13,2,CZ,median,,28.670365683743057
2024-10-09,ILI incidence,2024-10-20,3,CZ,quantile,0.010,2.7827120777245997
2024-10-09,ILI incidence,2024-10-20,3,CZ,quantile,0.025,4.458372266044993
2024-10-09,ILI incidence,2024-10-20,3,CZ,quantile,0.050,6.482305253571246
